time_period,time_identifier,geographic_level,country_code,country_name,academic_year,YAG,sex,country_of_domicile,country_of_domicile_grouped,qualification_level,grads,grads_uk,unmatched_percent,overseas_percent,matched,activity_not_captured,no_sust_dest,sust_emp_only,sust_emp_with_or_without_fs,sust_emp_fs_or_both,fs_with_or_without_sust_emp,earnings_include,earnings_LQ,earnings_median,earnings_UQ
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Female,Malaysia,Non-EU,First-degree,2130,2075,72.1,2.7,580,18.3,0.9,6,7.3,8.6,2.6,115,25900,39400,51500
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Female,Nigeria,Non-EU,First-degree,550,540,26.3,1.8,395,46.4,2.4,17.6,21.9,24.9,7.2,80,16300,26100,33900
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Female,Poland,EU,First-degree,765,690,14.9,9.8,585,18.9,4.6,52.5,60.1,61.5,9,340,17900,25200,32500
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Female,Portugal,EU,First-degree,135,135,38.1,1.5,85,23.9,4.5,29.1,32.1,33.6,4.5,35,13900,25200,37200
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Female,Romania,EU,First-degree,305,295,21.4,3.6,230,19.7,4.8,45.6,52,54.1,8.5,130,21500,28100,38500
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Female,Singapore,Non-EU,First-degree,430,415,66.1,2.8,140,16.6,1.2,12,14.2,16.1,4.1,50,30100,38000,51600
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Female,United States,Non-EU,First-degree,320,310,40.1,4,185,27.8,2.6,22.3,27.8,29.4,7.1,65,21900,29600,42300
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,United Arab Emirates,Non-EU,First-degree,280,275,65.7,1.8,95,16.2,2.2,9.7,10.1,15.9,6.1,25,28500,35400,51100
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Bulgaria,EU,First-degree,230,220,28.2,5.2,160,28.2,2.3,37.3,40.5,41.4,4.1,75,25600,33200,47400
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,China,Non-EU,First-degree,4465,4435,72.1,0.6,1235,18.6,0.7,4.5,5.9,8.5,4,180,14600,27400,38300
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Cyprus,EU,First-degree,975,960,66.7,1.2,320,13.1,1.5,13.9,16.1,18.7,4.8,125,23000,32500,49600
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Germany,EU,First-degree,840,815,59.5,3,330,16.8,1.5,15.8,19.8,22.2,6.4,120,24500,36900,62400
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Spain,EU,First-degree,330,305,46.1,7.6,165,20.6,1,24.8,28.4,32.4,7.5,70,18400,32300,42800
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,France,EU,First-degree,1070,1015,62.1,5.3,385,18.1,2.3,14.9,16.5,17.6,2.7,140,24500,34800,47100
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Greece,EU,First-degree,615,605,53.4,1.6,285,15.5,2.8,20.9,24.5,28.3,7.4,120,21200,28500,36900
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Hong Kong,Non-EU,First-degree,1075,1050,69.7,2.3,320,16.7,1,10.1,11.4,12.6,2.5,100,25900,35000,50000
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,India,Non-EU,First-degree,1015,945,25,6.6,710,47,2.5,19.4,22.6,25.4,6,165,23400,32100,44200
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Italy,EU,First-degree,260,250,28.2,5.3,180,27.8,5.2,29.8,35.5,38.7,8.9,70,23400,34300,44200
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Korea (South),Non-EU,First-degree,245,240,62.2,2.5,90,26.1,0.4,8,8.8,11.3,3.4,15,13900,22600,33200
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Lithuania,EU,First-degree,225,205,12.8,9,175,34,3.4,44.3,47.8,49.8,5.4,85,22600,31400,47400
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Malaysia,Non-EU,First-degree,2090,2055,74.6,1.7,525,17.8,0.8,5.2,5.8,6.8,1.6,100,24100,38000,52600
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Nigeria,Non-EU,First-degree,720,710,21.2,1.7,560,42.1,3,24,30.4,33.8,9.7,140,15700,25200,36100
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Poland,EU,First-degree,365,330,14.5,10.1,280,28.2,3,46.7,52.7,54.2,7.6,145,21900,30700,42300
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Portugal,EU,First-degree,150,140,52.1,5.3,70,19.7,3.5,19,22.5,24.6,5.6,25,23700,33900,46700
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Romania,EU,First-degree,190,185,23.4,3.7,140,20.1,4.9,39.7,49.5,51.6,12,70,21300,31600,45800
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,Singapore,Non-EU,First-degree,290,285,72.8,2.1,75,12,1.4,9.5,9.9,13.8,4.2,25,35800,54800,92000
201617,Tax year,National,K02000001,United Kingdom,2010/2011,5 YAG,Male,United States,Non-EU,First-degree,175,170,39.2,2.3,105,30.4,3.5,17.5,22.2,26.9,9.4,25,17200,25900,50400
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,United Arab Emirates,Non-EU,First-degree,135,130,50,2.9,65,19.7,5.3,18.2,18.9,25,6.8,25,21500,25900,35000
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Bulgaria,EU,First-degree,455,440,19.1,3.7,355,20,4.8,44.8,52.5,56.1,11.4,185,20400,26300,35000
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,China,Non-EU,First-degree,6565,6545,74,0.3,1700,17.2,1.1,4,5,7.7,3.7,215,14200,24100,33900
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Cyprus,EU,First-degree,1115,1105,55.5,1.3,490,14.3,3,16,20.9,27.2,11.2,165,18200,25900,38000
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Germany,EU,First-degree,985,945,38.9,4.4,575,21.9,4.2,21.7,29.8,35,13.2,190,20300,27400,36500
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Spain,EU,First-degree,350,335,29.9,4.8,235,22.8,5.7,31.1,38.9,41.6,10.5,95,17500,24100,30300
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,France,EU,First-degree,960,905,37.5,5.7,565,22.3,4.7,28.2,31.9,35.5,7.3,230,18200,24800,30200
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Greece,EU,First-degree,440,435,30,1.8,305,19.6,3.5,27,39.4,47,20,110,18600,26100,31800
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Hong Kong,Non-EU,First-degree,1275,1260,66.8,1.4,420,17.1,1.8,8.9,10.9,14.3,5.4,105,17500,30300,40200
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,India,Non-EU,First-degree,495,485,35.4,2.2,315,37.4,3.1,17.5,20.2,24.1,6.6,75,20400,27700,39800
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Italy,EU,First-degree,385,370,15.8,4.7,310,22,5.4,34.8,48.1,56.8,22,115,17500,24100,30700
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Korea (South),Non-EU,First-degree,320,315,58.4,0.9,130,23.5,1.9,9.8,11.7,16.2,6.3,25,16800,24900,32800
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Lithuania,EU,First-degree,500,475,7.1,4.8,440,25,6.5,53.2,59.2,61.3,8.2,240,17500,23400,29200
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Malaysia,Non-EU,First-degree,2065,2035,69.2,1.4,625,21,1,5.4,6.8,8.8,3.3,95,25200,36900,43400
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Nigeria,Non-EU,First-degree,725,715,22,1.2,560,51.2,2.4,13.4,18.5,24.4,11,75,12000,21900,35800
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Poland,EU,First-degree,510,485,9.7,5.7,435,15.3,5.6,53,65.8,69.4,16.4,230,16600,23200,29700
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Portugal,EU,First-degree,135,130,34.1,5.1,85,19.4,2.3,30.2,34.9,44.2,14,40,13500,19700,28100
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Romania,EU,First-degree,595,580,10,2.4,525,16.9,6.9,52.5,61.3,66.3,13.8,300,19000,23700,31000
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,Singapore,Non-EU,First-degree,595,590,68.4,1.3,185,14.8,1.4,9.8,11,15.4,5.6,55,30500,40900,52500
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Female,United States,Non-EU,First-degree,320,305,27.2,4.1,220,34.4,3,26.2,30.5,35.4,9.2,65,14200,23400,29600
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,United Arab Emirates,Non-EU,First-degree,285,280,65.5,0.7,95,14.9,1.8,11.4,12.5,17.8,6.4,30,24500,30500,40900
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Bulgaria,EU,First-degree,420,400,25.4,4.8,295,20.9,5.8,38.9,45.2,48,9,140,22600,30800,41600
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,China,Non-EU,First-degree,5555,5545,77.2,0.2,1265,13.4,0.8,2.9,4.9,8.7,5.9,140,19300,27700,36900
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Cyprus,EU,First-degree,1070,1060,55.3,1,475,14.7,3.1,16.2,20.9,26.9,10.8,165,23400,29900,39100
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Germany,EU,First-degree,740,705,49.6,4.9,355,17.8,3.8,19.2,25.2,28.7,9.5,125,21500,33900,43400
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Spain,EU,First-degree,320,305,38.4,3.8,190,20.2,5.5,24.4,31.3,35.8,11.4,70,20400,28500,42700
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,France,EU,First-degree,785,745,47.2,5.5,390,20.6,3.9,22.6,25.3,28.3,5.7,160,19300,27700,39100
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Greece,EU,First-degree,645,635,37.1,1.6,400,22.9,3.9,23.3,28.2,36.1,12.8,140,19300,25900,33600
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Hong Kong,Non-EU,First-degree,1230,1215,67.2,1.1,400,14.5,2,9.9,12.2,16.3,6.4,105,20200,33600,44500
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,India,Non-EU,First-degree,1030,995,29.5,3.6,700,49.3,1.5,14.5,17.1,19.6,5.1,120,23000,31000,43100
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Italy,EU,First-degree,380,360,22.6,6.3,275,23.5,7,33.5,40.5,46.9,13.4,105,18600,29200,41600
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Korea (South),Non-EU,First-degree,270,270,72.5,0.7,75,16,0.7,4.1,5.9,10.8,6.7,10,c,c,c
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Lithuania,EU,First-degree,355,330,9.1,7.1,300,33.5,5.8,40.9,47.6,51.5,10.7,120,19700,25600,34400
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Malaysia,Non-EU,First-degree,1960,1950,71.2,0.6,560,19.1,0.7,5.8,7.1,9,3.1,95,24300,37400,44900
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Nigeria,Non-EU,First-degree,985,970,22.8,1.2,750,48.6,3.9,15.4,20,24.7,9.3,115,15000,23400,32100
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Poland,EU,First-degree,235,210,13.2,10.2,185,21.2,3.8,44.8,56.6,61.8,17,90,20100,27700,40900
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Portugal,EU,First-degree,130,125,41.1,3.1,75,17.7,2.4,29.8,33.1,38.7,8.9,35,16400,20600,32500
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Romania,EU,First-degree,420,415,19.4,1.2,335,23.5,4.6,40.5,49.9,52.5,12,160,20400,27700,38700
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,Singapore,Non-EU,First-degree,545,540,70.5,0.7,160,11.3,2.4,9.8,12.2,15.9,6.1,50,32800,47100,60200
201617,Tax year,National,K02000001,United Kingdom,2012/2013,3 YAG,Male,United States,Non-EU,First-degree,225,220,26.9,2.7,160,36.5,5,21.9,26,31.5,9.6,45,20800,27700,43800
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,United Arab Emirates,Non-EU,First-degree,160,160,32.3,0.6,105,13.9,5.1,16.5,23.4,48.7,32.3,20,23700,28300,32500
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Bulgaria,EU,First-degree,485,470,10,2.7,425,17.9,7.7,40.9,54.3,64.5,23.6,180,17500,21500,27000
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,China,Non-EU,First-degree,7570,7560,29.5,0.1,5325,4.3,0.5,1.7,5.2,65.7,64,105,12800,23400,30300
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Cyprus,EU,First-degree,1030,1015,41.3,1.6,595,10,2.8,11.5,19.2,45.9,34.4,110,11500,19700,25600
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Germany,EU,First-degree,805,775,33.9,4,510,16.5,4.3,18.2,30.3,45.3,27.1,120,16400,22600,27000
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Spain,EU,First-degree,435,410,24.9,5.5,305,14.7,9,27.9,36.7,51.3,23.5,105,17200,21900,26600
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,France,EU,First-degree,875,840,23.9,3.6,640,19,5.9,24.1,34.6,51.2,27.1,170,12800,21200,25900
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Greece,EU,First-degree,435,425,18.6,2.3,345,11.3,7.3,21.6,36.5,62.8,41.2,85,11300,19300,24500
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Hong Kong,Non-EU,First-degree,1800,1785,53.4,0.8,830,13.9,3.9,8.4,11.6,28.7,20.3,120,14900,22800,31200
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,India,Non-EU,First-degree,545,540,26.8,1.1,395,23.8,3.3,21.7,29.4,46.1,24.3,100,16400,24100,31600
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Italy,EU,First-degree,595,585,11.6,1.5,515,14.9,5.3,29.7,46.5,68.2,38.5,150,16400,22600,27700
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Korea (South),Non-EU,First-degree,385,385,55.2,0,175,17.6,4.4,5.7,9.1,22.8,17.1,20,6500,14600,20000
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Lithuania,EU,First-degree,555,535,3.6,3.8,515,15.4,9,58.6,67.8,72.1,13.5,290,14200,19000,23400
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Malaysia,Non-EU,First-degree,2685,2670,67,0.6,880,10.9,2.5,6.8,8.3,19.5,12.7,160,24500,29200,36900
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Nigeria,Non-EU,First-degree,800,785,16.6,2.1,655,34.7,5.1,10.8,20.8,43.6,32.8,65,12800,21200,29900
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Poland,EU,First-degree,420,400,6.2,5,375,13.5,9.2,42,59.5,71,29,150,16700,21900,27400
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Portugal,EU,First-degree,145,140,29,3.5,100,14.5,9.4,29,37,47.1,18.1,35,10600,16400,20400
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Romania,EU,First-degree,690,675,7.1,2.5,625,12,5.6,48.1,65.3,75.2,27.2,310,15600,19500,25600
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,Singapore,Non-EU,First-degree,790,785,61.1,0.8,305,11.5,4.1,8.9,11.3,23.4,14.5,65,21900,30300,39100
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Female,United States,Non-EU,First-degree,420,415,23.7,1.2,315,23,5.8,22.8,30.5,47.5,24.7,75,17200,23000,31800
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,United Arab Emirates,Non-EU,First-degree,275,270,47.8,0.4,140,17.6,3.3,13.6,16.9,31.2,17.6,35,19300,25600,35400
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Bulgaria,EU,First-degree,445,435,14.9,1.8,370,21.5,7.6,39.8,48.3,56.1,16.2,160,15700,22100,30300
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,China,Non-EU,First-degree,6220,6215,35.2,0,4030,3.4,0.4,1.4,4,61,59.6,75,16100,25600,31400
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Cyprus,EU,First-degree,965,955,38.7,1.1,585,8.6,3.4,16.5,24,49.4,32.9,145,18600,25600,30700
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Germany,EU,First-degree,635,610,43.1,4.6,345,12.7,3.9,13,21.2,40.3,27.3,70,20400,29400,46000
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Spain,EU,First-degree,385,375,34.2,2.3,250,13,5.8,26.8,34.7,46.9,20.2,95,17200,23700,30300
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,France,EU,First-degree,660,630,33.6,4.7,415,16.4,5.4,19.4,27.9,44.6,25.2,110,19000,25900,31400
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Greece,EU,First-degree,525,520,23.5,1.1,395,14.8,5,16,26.2,56.6,40.7,75,15700,24100,32100
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Hong Kong,Non-EU,First-degree,1750,1745,57.4,0.3,745,9.3,2.9,7.2,10.5,30.4,23.2,105,17900,25200,31800
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,India,Non-EU,First-degree,975,955,29.3,1.8,675,31.5,5,13.4,19.1,34.1,20.7,100,23700,29200,34300
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Italy,EU,First-degree,455,445,19.2,2.6,360,19,6.5,26.9,38.4,55.3,28.4,110,12900,21200,26300
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Korea (South),Non-EU,First-degree,330,330,64.2,0.3,120,15.8,0.9,3,4.8,19.1,16.1,10,c,c,c
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Lithuania,EU,First-degree,315,300,8.7,4.2,275,22.3,7.3,49.3,56.7,61.7,12.3,140,15300,20400,25600
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Malaysia,Non-EU,First-degree,2350,2340,68.8,0.6,730,11.6,1.6,6.2,7.5,18,11.8,125,24800,32500,37200
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Nigeria,Non-EU,First-degree,935,935,19,0.2,755,31.2,4.1,11.7,23,45.8,34.1,75,14200,19000,28100
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Poland,EU,First-degree,220,205,12.6,5,180,16.9,4.3,33.8,48.3,66.2,32.4,65,18200,25200,36700
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Portugal,EU,First-degree,135,135,30.1,0.7,95,16.2,5.9,28.7,33.8,47.8,19.1,30,12100,19900,30100
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Romania,EU,First-degree,545,535,11.4,1.5,475,15.5,5.8,46,57,67.3,21.3,230,16800,23000,32100
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,Singapore,Non-EU,First-degree,720,715,62.2,0.8,270,10.2,3.1,8.8,12.3,24.5,15.7,50,23300,33800,44300
201617,Tax year,National,K02000001,United Kingdom,2014/2015,1 YAG,Male,United States,Non-EU,First-degree,215,215,37.6,1.4,135,15.5,3.3,19.2,27.7,43.7,24.4,35,16200,27400,35500
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,United Arab Emirates,Non-EU,First-degree,95,95,44.1,4.1,50,32.3,3.2,14,17.2,20.4,6.5,15,21500,31000,46000
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Bulgaria,EU,First-degree,455,430,17.9,5.7,355,20.2,3.3,51.6,56.3,58.6,7,215,21500,30700,40900
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,China,Non-EU,First-degree,6690,6650,72,0.6,1860,20.9,0.8,4.2,4.9,6.3,2.2,255,13500,26100,38700
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Cyprus,EU,First-degree,1100,1065,64.9,2.9,375,12.9,2.2,13.6,17.2,20.1,6.5,140,22300,29400,40000
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Germany,EU,First-degree,1095,1025,46.1,6.5,550,26.1,2.3,18.7,23.1,25.4,6.7,170,21900,29900,42900
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Spain,EU,First-degree,350,325,38.6,8,200,13.9,4,34,38.9,43.5,9.6,100,21500,29200,39400
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,France,EU,First-degree,1085,1015,45.6,6.4,555,22.6,3.3,24.3,27.3,28.4,4.1,235,21200,29600,39800
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Greece,EU,First-degree,460,445,36,3.2,285,22.6,4.3,27.1,33.6,37.1,10.1,110,21200,28800,40200
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Hong Kong,Non-EU,First-degree,1100,1080,65.7,2.2,370,20.2,1.3,10.3,11.2,12.8,2.5,105,21900,33000,50100
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,India,Non-EU,First-degree,635,605,30.7,5,420,41.7,4,17.9,22.1,23.6,5.8,100,15300,25200,38700
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Italy,EU,First-degree,350,330,20.1,5.7,265,27.7,1.8,38,46.2,50.5,12.5,120,17200,26600,37200
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Korea (South),Non-EU,First-degree,280,275,61.7,1.8,105,22.3,2.2,10.6,11.3,13.9,3.3,30,17900,28300,42200
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Lithuania,EU,First-degree,375,340,12.4,9.8,300,26.2,5.6,50.3,55.9,55.9,5.6,165,17900,27700,38300
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Malaysia,Non-EU,First-degree,2265,2240,75.9,1.1,540,16.2,0.4,5.9,6.6,7.5,1.6,120,28100,42000,50000
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Nigeria,Non-EU,First-degree,585,580,23,1.4,445,52.3,1.7,18,21.2,23,5,85,17500,27400,33600
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Poland,EU,First-degree,625,585,12.3,6.1,515,20.3,3.9,55.7,62.9,63.5,7.8,310,19300,25600,35400
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Portugal,EU,First-degree,145,135,37.3,6.9,85,20.9,1.5,31.3,37.3,40.3,9,35,18600,28100,40200
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Romania,EU,First-degree,425,415,14.3,2.1,355,17.9,3.4,52.7,62.3,64.5,11.8,210,20800,29600,41000
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,Singapore,Non-EU,First-degree,425,420,68.3,1.4,135,16,1.7,11.5,12.9,14.1,2.6,45,25600,48200,71900
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Female,United States,Non-EU,First-degree,335,320,32.9,4.2,215,35.1,3.7,20.8,24.2,28.3,7.5,60,16300,24800,36900
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Male,United Arab Emirates,Non-EU,First-degree,270,265,66.5,1.5,90,18.8,2.6,6,7.5,12,6,15,29200,45600,53500
201718,Tax year,National,K02000001,United Kingdom,2011/2012,5 YAG,Male,Bulgaria,EU,First-degree,385,360,28.5,6.2,260,28.3,1.9,33.8,38.5,41.3,7.5,115,25900,36100,52200
