time_period,time_identifier,geographic_level,country_code,country_name,region_code_origin,region_name_origin,YAG,sex,mature,selective_status,FSM,POLAR4,migration1,migration2,grads,grads_uk,unmatched_percent,overseas_percent,matched,prop_overall
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,12360,12080,0,2.26518890057439,12080,36.3
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,9800,9670,0,1.33687110929687,9670,29.1
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,4925,4805,0,2.41575314656922,4805,29.9
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,5460,5385,0,1.37337483977294,5385,33.5
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,6640,6525,0,1.70231997589635,6525,31.8
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,8335,8285,0,0.635720283075447,8285,40.4
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,5370,5265,0,1.91877794336811,5265,28.9
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,8090,8005,0,1.0876282288963,8005,43.9
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,965,965,0,0.10351966873706,965,58.1
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,425,425,0,0,425,44.7
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,1565,1565,0,0.0638977635782748,1565,48.6
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,4320,4250,0,1.64275798241555,4250,29.4
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,4265,4245,0,0.468933177022274,4245,29.4
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,8315,8215,0,1.23842731754238,8215,41.6
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,3650,3620,0,0.794302930703917,3620,18.4
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,12180,12050,0,1.08374384236453,12050,38.3
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,12550,12445,0,0.812878546381894,12445,39.5
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,1485,1465,0,1.61398789509079,1465,20.7
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,3675,3655,0,0.571273122959739,3655,51.6
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,5250,5180,0,1.31478658536585,5180,22
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,12530,12430,0,0.813981326310749,12430,52.9
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,10045,9920,0,1.24452409398646,9920,32.6
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,8380,8305,0,0.859291084854995,8305,27.3
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,4230,4170,0,1.39446939257859,4170,27.9
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,4960,4915,0,0.907075186454344,4915,32.9
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,5185,5120,0,1.27241179872759,5120,28.9
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,6605,6570,0,0.499621498864497,6570,37.1
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in home region,4165,4105,0,1.41656662665066,4105,26.2
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently in home/study region,6795,6740,0,0.76549389076991,6740,42.9
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,595,595,0,0,595,25.5
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,255,255,0,0,255,23.7
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1125,1125,0,0.0887311446317657,1125,20.2
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2085,2065,0,0.768122899663946,2065,11.9
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2870,2835,0,1.14982578397213,2835,11.9
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2445,2410,0,1.43149284253579,2410,5.9
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,800,795,0,0.625782227784731,795,9.4
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1820,1800,0,0.935093509350935,1800,6.6
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,3845,3795,0,1.24869927159209,3795,10.3
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2005,1980,0,1.29611166500499,1980,11.3
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2085,2065,0,0.863723608445297,2065,9.5
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1755,1735,0,1.19726339794755,1735,9
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,570,570,0,0,570,24.8
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,200,200,0,0.5,200,18.8
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1230,1225,0,0.244299674267101,1225,21.7
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2135,2095,0,1.78152836380684,2095,12.3
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2960,2920,0,1.38466734211415,2920,12.3
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2025,1990,0,1.72839506172839,1990,5
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,795,790,0,1.12923462986198,790,9.3
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1970,1935,0,1.6751269035533,1935,7.1
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,3890,3835,0,1.41388174807198,3835,10.5
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2190,2140,0,2.23744292237443,2140,12.1
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2270,2230,0,1.80696342000881,2230,10.1
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1900,1875,0,1.31440588853838,1875,9.6
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,450,450,0,0,450,22.4
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,180,180,0,0.552486187845304,180,18.1
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1070,1070,0,0.186741363211951,1070,21.5
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2000,1970,0,1.35135135135135,1970,12.1
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2775,2740,0,1.22522522522523,2740,12.2
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1825,1800,0,1.31651124520022,1800,4.9
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,735,720,0,1.90735694822888,720,8.7
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1825,1795,0,1.58904109589041,1795,6.9
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,3525,3480,0,1.24787294384572,3480,10.5
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1920,1900,0,1.09318063508589,1900,11.8
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2060,2035,0,1.06847984458475,2035,9.9
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1720,1695,0,1.68408826945412,1695,9.3
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,265,265,0,0,265,16
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,170,170,0,0,170,17.9
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,600,600,0,0,600,18.7
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1605,1590,0,0.935745477230193,1590,11
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,2240,2220,0,0.759606791778374,2220,11.3
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1715,1695,0,1.1648223645894,1695,5.4
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,515,510,0,0.972762645914397,510,7.2
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1360,1355,0,0.514705882352941,1355,5.8
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,3065,3040,0,0.718250081619327,3040,10
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1480,1460,0,1.3531799729364,1460,9.8
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1610,1595,0,0.993171942892613,1595,9
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently in study region,1240,1225,0,1.13085621970921,1225,7.8
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,200,200,0,0.495049504950495,200,8.6
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,175,170,0,2.28571428571429,170,15.8
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,575,575,0,0.693240901213172,575,10.3
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1110,1095,0,1.43884892086331,1095,6.3
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,485,480,0,1.02880658436214,480,2.8
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1705,1670,0,2.28471001757469,1670,7
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,330,320,0,3.03030303030303,320,1.3
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1230,1195,0,2.76422764227642,1195,2.9
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,695,675,0,3.16546762589928,675,1.7
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,315,310,0,1.9047619047619,310,3.7
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,215,215,0,1.38888888888889,215,2.6
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,930,915,0,1.61637931034483,915,3.4
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,555,530,0,3.79746835443038,530,1.9
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2190,2145,0,2.23540145985401,2145,5.8
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1095,1080,0,1.18721461187215,1080,2.9
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1150,1135,0,1.64930555555556,1135,6.5
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,645,640,0,1.23839009287926,640,3.6
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1125,1110,0,1.33570792520036,1110,5.1
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,495,485,0,2.62096774193548,485,2.2
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,1 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,845,830,0,1.42348754448399,830,4.3
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,1 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,475,470,0,0.840336134453782,470,2.4
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,420,410,0,2.61904761904762,410,17.9
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,295,295,0,0.677966101694915,295,27.7
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1110,1090,0,1.53291253381425,1090,19.3
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2210,2155,0,2.48756218905473,2155,12.6
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,855,840,0,2.10035005834306,840,4.9
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,3415,3310,0,2.9592733665397,3310,13.9
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,660,640,0,3.03951367781155,640,2.7
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1790,1690,0,5.53072625698324,1690,4.2
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1250,1185,0,5.36,1185,2.9
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,695,665,0,4.32276657060519,665,7.9
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,440,430,0,2.27272727272727,430,5.1
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2005,1930,0,3.74064837905237,1930,7
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1050,1005,0,4.29389312977099,1005,3.7
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,4645,4515,0,2.77777777777778,4515,12.4
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,2250,2190,0,2.66666666666667,2190,6
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2265,2200,0,2.9126213592233,2200,12.5
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1320,1285,0,2.8030303030303,1285,7.3
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2300,2235,0,2.8236316246742,2235,10.2
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,845,830,0,1.77935943060498,830,3.8
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,3 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1765,1715,0,2.83446712018141,1715,8.8
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,3 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,905,875,0,3.20796460176991,875,4.5
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,485,465,0,4.51745379876797,465,23.1
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,360,345,0,4.17827298050139,345,34.7
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1310,1260,0,3.59052711993888,1260,25.3
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2765,2645,0,4.33682688832671,2645,16.3
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1120,1090,0,2.77033065236819,1090,6.7
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,4555,4350,0,4.54345917471466,4350,19.3
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,860,825,0,3.84167636786962,825,3.7
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2110,1940,0,8.00568450971104,1940,5.3
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1750,1635,0,6.62100456621005,1635,4.5
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,750,715,0,5.05992010652463,715,8.7
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,635,615,0,3.61067503924647,615,7.5
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2535,2405,0,5.05130228887135,2405,9.2
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1445,1365,0,5.47091412742382,1365,5.2
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,5670,5415,0,4.49814782148527,5415,16.3
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,2740,2640,0,3.68478657424298,2640,7.9
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2710,2585,0,4.64601769911504,2585,16.1
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1450,1390,0,4.13507925568573,1390,8.7
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2715,2605,0,4.08689248895434,2605,12.7
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1075,1040,0,3.52831940575673,1040,5.1
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,5 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2120,2040,0,3.77180575200377,2040,11.2
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,5 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1300,1240,0,4.83870967741935,1240,6.8
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Northern Ireland,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,465,430,0,7.74193548387097,430,25.9
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Scotland,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,395,355,0,9.9236641221374,355,37.4
202122,Tax year,National,K02000001,United Kingdom,z,All regions in Wales,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,1130,1050,0,6.90265486725664,1050,32.7
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,3225,2985,0,7.47286821705426,2985,20.6
202122,Tax year,National,K02000001,United Kingdom,E12000004,East Midlands,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1480,1395,0,5.81081081081081,1395,9.6
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,5155,4670,0,9.35195964299573,4670,23.7
202122,Tax year,National,K02000001,United Kingdom,E12000006,East of England,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1075,995,0,7.62790697674419,995,5
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,3015,2580,0,14.4514418296321,2580,8.2
202122,Tax year,National,K02000001,United Kingdom,E12000007,London,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,2985,2725,0,8.67671691792295,2725,8.7
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,875,785,0,10.4903078677309,785,11.1
202122,Tax year,National,K02000001,United Kingdom,E12000001,North East,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,745,665,0,10.7238605898123,665,9.4
